ONTOLOGY	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
BP	GO:0051607	defense response to virus	206	0.570032912125774	2.4062769053285975	1e-10	7.110000000000001e-8	6.217543859649124e-8	667	tags=25%, list=7%, signal=24%	RSAD2/IFIT1/OAS3/OAS1/IFI6/IFITM1/IFIT3/MX2/IFI44L/ISG15/SPON2/MX1/PLSCR1/HERC5/MOV10/MUL1/FGL2/IRF7/STAT1/IL1B/OAS2/DHX58/TRIM5/DDX60L/ISG20/RTP4/BST2/PARP9/IKBKE/APOBEC3H/IFITM3/IFIT2/TSPAN32/DDX60/AIM2/IFNG/EIF2AK2/LILRB1/SERINC5/PML/DTX3L/ZBP1/IL6/PRF1/IRF9/IL12RB1/BCL2L1/TRIM34/TRIM22/OASL/TRIM25
BP	GO:0140546	defense response to symbiont	206	0.570032912125774	2.4062769053285975	1e-10	7.110000000000001e-8	6.217543859649124e-8	667	tags=25%, list=7%, signal=24%	RSAD2/IFIT1/OAS3/OAS1/IFI6/IFITM1/IFIT3/MX2/IFI44L/ISG15/SPON2/MX1/PLSCR1/HERC5/MOV10/MUL1/FGL2/IRF7/STAT1/IL1B/OAS2/DHX58/TRIM5/DDX60L/ISG20/RTP4/BST2/PARP9/IKBKE/APOBEC3H/IFITM3/IFIT2/TSPAN32/DDX60/AIM2/IFNG/EIF2AK2/LILRB1/SERINC5/PML/DTX3L/ZBP1/IL6/PRF1/IRF9/IL12RB1/BCL2L1/TRIM34/TRIM22/OASL/TRIM25
BP	GO:0009615	response to virus	271	0.49895278751473593	2.17676775774616	1e-10	7.110000000000001e-8	6.217543859649124e-8	667	tags=20%, list=7%, signal=19%	RSAD2/IFIT1/OAS3/OAS1/IFI6/IFITM1/IFIT3/MX2/IFI44L/ISG15/SPON2/MX1/PLSCR1/HERC5/MOV10/MUL1/FGL2/IRF7/STAT1/IL1B/OAS2/DHX58/TRIM5/IFI44/DDX60L/ISG20/RTP4/BST2/PARP9/IKBKE/APOBEC3H/IFITM3/IFIT2/TSPAN32/DDX60/AIM2/IFNG/EIF2AK2/LILRB1/SERINC5/PML/DTX3L/ZBP1/IL6/PRF1/NLRP3/IRF9/IL12RB1/BCL2L1/TRIM34/TRIM22/OASL/TRIM25
BP	GO:0048525	negative regulation of viral process	64	0.6916002088231464	2.453155874273511	4.4614203227950863e-10	2.3790523871304798e-7	2.08043073999813e-7	667	tags=33%, list=7%, signal=31%	RSAD2/IFIT1/OAS3/OAS1/IFITM1/ISG15/MX1/PLSCR1/STAT1/OAS2/TRIM5/ISG20/LY6E/BST2/CIITA/APOBEC3H/IFITM3/EIF2AK2/MORC2/OASL/TRIM25
BP	GO:0098542	defense response to other organism	604	0.3716233411983437	1.7385216240545107	6.16422416565749e-9	2.6296580290694856e-6	2.299580046641068e-6	667	tags=16%, list=7%, signal=16%	RSAD2/IFIT1/OAS3/OAS1/CXCL1/IFI6/CXCL3/IFITM1/USP18/IFI35/IFIT3/MX2/IFI44L/NOD2/ISG15/SPON2/CLEC7A/MX1/PLSCR1/CD226/ATP1B1/HERC5/CD4/MOV10/KYNU/IL18RAP/HAVCR2/MUL1/CXCL2/FGL2/IRF7/STAT1/IL1B/OAS2/ZNF683/DHX58/TRIM5/MAP2K6/DDX60L/ISG20/RTP4/EREG/BST2/S100A9/NFKBIL1/CIITA/PARP9/GNLY/TMED1/IKBKE/GBP5/APOBEC3H/CACTIN/CD300A/SLC11A1/IFITM3/IFIT2/TSPAN32/DDX60/AIM2/IFNG/CADM1/EIF2AK2/HSPA1B/LILRB1/GZMB/SERINC5/PLPP6/PML/DTX3L/TRAF6/ZBP1/IRAK2/IL6/FASLG/PRF1/S100A8/LAG3/NLRP3/CD55/IRF9/IL12RB1/CCL3/JAK3/KLRD1/BCL2L1/CASP7/TRIM34/PRDM1/PGLYRP2/TRIM22/OASL/PRDX1/SLAMF1/DUSP10/TRIM25
BP	GO:0034340	response to type I interferon	53	0.6917468847431377	2.3690423186095524	1.2026435900105315e-8	2.8789920048854252e-6	2.517617308291743e-6	457	tags=28%, list=5%, signal=27%	IFIT1/OAS3/OAS1/IFITM1/USP18/ISG15/MX1/MUL1/IRF7/STAT1/OAS2/IKBKE/CACTIN/IFITM3/ZBP1
BP	GO:1903900	regulation of viral life cycle	99	0.5849578963276184	2.239024688002281	1.0726272063434609e-8	2.8789920048854252e-6	2.517617308291743e-6	667	tags=23%, list=7%, signal=22%	RSAD2/IFIT1/OAS3/OAS1/IFITM1/ISG15/MX1/PLSCR1/CD4/OAS2/TRIM5/ISG20/LY6E/BST2/CIITA/APOBEC3H/IFITM3/EIF2AK2/MORC2/TRIM34/TRIM22/OASL/TRIM25
BP	GO:0034097	response to cytokine	488	0.3891943599818749	1.7907331656820722	1.0339229782915448e-8	2.8789920048854252e-6	2.517617308291743e-6	1826	tags=27%, list=19%, signal=23%	IFIT1/OAS3/OAS1/CXCL1/TNFRSF18/CXCL3/IFITM1/USP18/PTGS2/MX2/CD38/IL1RN/ISG15/MX1/PLSCR1/CD4/KYNU/IL18RAP/MUL1/CXCL2/PIAS3/IRF7/STAT1/IL1B/OAS2/TNFRSF4/XAF1/EREG/BST2/CIITA/PARP9/KHSRP/TIMP1/IKBKE/GBP5/VCAM1/CACTIN/SLC11A1/IFITM3/GFPT2/PLCB1/CCR5/AIM2/IFNG/EIF2AK2/HSPA1B/LILRB1/PML/IL1A/TRAF6/ZBP1/IRAK2/IL6/FASLG/RARG/IL12RB1/CCL3/JAK3/NFIL3/BCL2L1/CCRL2/OSM/RARA/TNFRSF25/OASL/TRIM25/THBS1/RORA/FER/SPOCK2/WDR35/SPHK1/GBP4/IL7R/RELB/STAT4/HDAC4/TNFRSF1B/VPS26B/SNX10/KEAP1/HSPA1A/MKKS/NFATC1/IRAK3/GBP1/PARP14/FLNB/CTBP2/TNFRSF14/IL17RA/PARP16/AIF1/TNFAIP3/CXCL8/STXBP4/RNF185/SLC12A2/AGPAT1/CCL20/RRAGA/LSP1/XBP1/ENDOG/CCL4/PMM1/EPS8/NFKB2/ETV3/PYCARD/LAPTM5/MAP2K5/TRIM56/JAK2/ADAR/BAD/CX3CR1/TUBA1B/GSK3A/IL15/TNF/IFITM2/MAPKAPK3/CDK4/PPP2CB/BBS4/IMPDH2/CEBPA/SIGIRR/IL1RAP/CARD16/SIRT1/SYNGR1/IFNGR1
BP	GO:0043207	response to external biotic stimulus	763	0.34691609612366114	1.6491290852828795	1.3497383989148735e-8	2.8789920048854252e-6	2.517617308291743e-6	667	tags=15%, list=7%, signal=15%	RSAD2/IFIT1/OAS3/OAS1/CMPK2/CXCL1/IFI6/CXCL3/IFITM1/USP18/PTGS2/IFI35/IFIT3/MX2/IFI44L/NOD2/ISG15/SPON2/CLEC7A/MX1/CD68/PLSCR1/HERC6/CD226/ATP1B1/HERC5/CD4/MOV10/KYNU/IL18RAP/HAVCR2/MUL1/CXCL2/FGL2/IRF7/STAT1/IL1B/OAS2/ZNF683/DHX58/TRIM5/SLC7A5/IFI44/HPGD/MAP2K6/DDX60L/ISG20/RTP4/EREG/BST2/S100A9/NFKBIL1/CIITA/PARP9/GNLY/TRAV6/TMED1/CNP/IKBKE/GBP5/VCAM1/APOBEC3H/CACTIN/CD300A/SLC11A1/IFITM3/IFIT2/TSPAN32/DDX60/CCR5/AIM2/IFNG/CADM1/FKBP5/EIF2AK2/HSPA1B/LILRB1/GZMB/SERINC5/PLPP6/PML/IL1A/DTX3L/TRAF6/ZBP1/IRAK2/IL6/FASLG/PRF1/C15orf48/S100A8/LAG3/NLRP3/CD55/IRF9/IL12RB1/CCL3/JAK3/KLRD1/BCL2L1/CASP7/TRIM34/PRDM1/PGLYRP2/RARA/TRIM22/OASL/PRDX1/SLAMF1/DUSP10/TRIM25
BP	GO:0051707	response to other organism	763	0.34691609612366114	1.6491290852828795	1.3497383989148735e-8	2.8789920048854252e-6	2.517617308291743e-6	667	tags=15%, list=7%, signal=15%	RSAD2/IFIT1/OAS3/OAS1/CMPK2/CXCL1/IFI6/CXCL3/IFITM1/USP18/PTGS2/IFI35/IFIT3/MX2/IFI44L/NOD2/ISG15/SPON2/CLEC7A/MX1/CD68/PLSCR1/HERC6/CD226/ATP1B1/HERC5/CD4/MOV10/KYNU/IL18RAP/HAVCR2/MUL1/CXCL2/FGL2/IRF7/STAT1/IL1B/OAS2/ZNF683/DHX58/TRIM5/SLC7A5/IFI44/HPGD/MAP2K6/DDX60L/ISG20/RTP4/EREG/BST2/S100A9/NFKBIL1/CIITA/PARP9/GNLY/TRAV6/TMED1/CNP/IKBKE/GBP5/VCAM1/APOBEC3H/CACTIN/CD300A/SLC11A1/IFITM3/IFIT2/TSPAN32/DDX60/CCR5/AIM2/IFNG/CADM1/FKBP5/EIF2AK2/HSPA1B/LILRB1/GZMB/SERINC5/PLPP6/PML/IL1A/DTX3L/TRAF6/ZBP1/IRAK2/IL6/FASLG/PRF1/C15orf48/S100A8/LAG3/NLRP3/CD55/IRF9/IL12RB1/CCL3/JAK3/KLRD1/BCL2L1/CASP7/TRIM34/PRDM1/PGLYRP2/RARA/TRIM22/OASL/PRDX1/SLAMF1/DUSP10/TRIM25
